id,product_id,color,size,stock,price,note
3399,1700,Trắng,L,109,248001,
3400,1700,Đen,L,136,258716,
3401,1701,Trắng,L,99,309074,
3402,1701,Trắng,M,83,317845,
3403,1702,Đen,L,109,50732,
3404,1702,Đen,M,60,55789,
3405,1703,Trắng,M,130,146319,
3406,1703,Đen,M,116,146993,
3407,1704,Đen,L,83,454527,
3408,1704,Trắng,L,87,458414,
3409,1705,Đen,M,86,105580,
3410,1705,Đen,M,150,108365,
3411,1706,Trắng,L,128,127775,
3412,1706,Đen,M,61,116064,
3413,1707,Trắng,L,96,187843,
3414,1707,Đen,M,29,190278,
3415,1708,Đen,L,117,258953,
3416,1708,Trắng,L,92,255969,
3417,1709,Trắng,M,79,317682,
3418,1709,Trắng,M,121,312556,
3419,1710,Trắng,M,68,53405,
3420,1710,Đen,M,35,53228,
3421,1711,Trắng,M,133,153355,
3422,1711,Đen,M,145,145841,
3423,1712,Đen,M,95,450484,
3424,1712,Đen,M,49,456977,
3425,1713,Trắng,L,35,106248,
3426,1713,Trắng,M,143,108485,
3427,1714,Trắng,L,129,119725,
3428,1714,Đen,M,81,122641,
3429,1715,Đen,M,30,185080,
3430,1715,Đen,M,46,193609,
3431,1716,Trắng,M,21,258994,
3432,1716,Đen,M,97,258458,
3433,1717,Trắng,L,58,308274,
3434,1717,Trắng,L,24,315266,
3435,1718,Trắng,L,55,58917,
3436,1718,Trắng,M,108,62705,
3437,1719,Trắng,L,116,150256,
3438,1719,Trắng,L,136,155357,
3439,1720,Đen,L,32,449386,
3440,1720,Trắng,M,149,450093,
3441,1721,Trắng,L,53,104883,
3442,1721,Trắng,L,148,105623,
3443,1722,Đen,M,99,121233,
3444,1722,Trắng,M,63,124935,
3445,1723,Đen,M,53,184993,
3446,1723,Trắng,M,94,185666,
3447,1724,Trắng,M,122,247523,
3448,1724,Trắng,M,113,245940,
3449,1725,Trắng,L,41,313012,
3450,1725,Trắng,L,73,308589,
3451,1726,Đen,M,60,61537,
3452,1726,Trắng,M,98,64352,
3453,1727,Đen,M,22,149713,
3454,1727,Trắng,M,76,149218,
3455,1728,Trắng,L,77,454479,
3456,1728,Trắng,L,73,452490,
3457,1729,Đen,L,26,99573,
3458,1729,Trắng,M,21,96358,
3459,1730,Trắng,L,48,128431,
3460,1730,Trắng,M,98,119186,
3461,1731,Trắng,L,128,190077,
3462,1731,Đen,L,23,185096,
3463,1732,Trắng,L,115,256349,
3464,1732,Đen,L,25,252862,
3465,1733,Đen,L,138,308921,
3466,1733,Đen,L,49,309909,
3467,1734,Trắng,L,101,59738,
3468,1734,Đen,M,60,57570,
3469,1735,Đen,M,64,158925,
3470,1735,Trắng,L,32,153457,
3471,1736,Đen,M,103,453811,
3472,1736,Trắng,L,20,447767,
3473,1737,Đen,M,131,98100,
3474,1737,Trắng,L,116,104523,
3475,1738,Đen,L,142,119194,
3476,1738,Đen,M,137,129071,
3477,1739,Đen,M,78,189072,
3478,1739,Đen,M,73,194415,
3479,1740,Trắng,L,61,256974,
3480,1740,Trắng,M,72,247803,
3481,1741,Trắng,L,125,317903,
3482,1741,Trắng,L,47,313725,
3483,1742,Trắng,M,79,55196,
3484,1742,Đen,L,101,61217,
3485,1743,Đen,M,54,155094,
3486,1743,Trắng,L,96,150522,
3487,1744,Trắng,L,100,456506,
3488,1744,Đen,M,25,457560,
3489,1745,Trắng,L,20,97009,
3490,1745,Trắng,L,120,95044,
3491,1746,Trắng,M,95,120644,
3492,1746,Trắng,L,67,122537,
3493,1747,Đen,M,74,184952,
3494,1747,Đen,M,59,192382,
3495,1748,Đen,M,80,253056,
3496,1748,Trắng,M,103,248892,
3497,1749,Đen,L,120,305261,
3498,1749,Đen,L,21,308095,
3499,1750,Trắng,M,43,52403,
3500,1750,Đen,L,148,60826,
3501,1751,Trắng,L,38,145640,
3502,1751,Trắng,L,115,146785,
3503,1752,Trắng,L,89,455793,
3504,1752,Trắng,L,115,451572,
3505,1753,Trắng,L,62,106729,
3506,1753,Đen,L,27,94363,
3507,1754,Trắng,L,144,129252,
3508,1754,Đen,L,112,118886,
3509,1755,Đen,M,77,180627,
3510,1755,Đen,M,71,181876,
3511,1756,Đen,M,23,246953,
3512,1756,Trắng,M,145,250133,
3513,1757,Trắng,M,58,318028,
3514,1757,Trắng,M,34,314016,
3515,1758,Đen,M,87,56855,
3516,1758,Trắng,M,143,62072,
3517,1759,Đen,M,41,147517,
3518,1759,Trắng,M,98,153392,
3519,1760,Đen,L,99,449480,
3520,1760,Đen,M,142,454233,
3521,1761,Trắng,L,52,99361,
3522,1761,Trắng,M,22,98713,
3523,1762,Đen,L,79,122196,
3524,1762,Trắng,L,145,124615,
3525,1763,Đen,M,30,180632,
3526,1763,Trắng,L,76,191245,
3527,1764,Trắng,M,30,246823,
3528,1764,Trắng,L,44,256517,
3529,1765,Trắng,L,137,307865,
3530,1765,Đen,M,92,318760,
3531,1766,Đen,L,65,51882,
3532,1766,Đen,L,37,60542,
3533,1767,Trắng,L,26,153124,
3534,1767,Trắng,L,118,148521,
3535,1768,Đen,M,25,449017,
3536,1768,Đen,L,135,450006,
3537,1769,Đen,L,25,96202,
3538,1769,Trắng,M,79,99538,
3539,1770,Trắng,L,80,121594,
3540,1770,Đen,L,143,128623,
3541,1771,Đen,L,124,187997,
3542,1771,Đen,L,76,190260,
3543,1772,Đen,L,40,249010,
3544,1772,Đen,L,36,257668,
3545,1773,Trắng,M,20,315907,
3546,1773,Trắng,L,102,311869,
3547,1774,Trắng,L,105,56739,
3548,1774,Trắng,M,114,64936,
3549,1775,Đen,L,30,152005,
3550,1775,Đen,M,51,157001,
3551,1776,Trắng,M,76,448916,
3552,1776,Trắng,L,148,448067,
3553,1777,Trắng,L,149,105246,
3554,1777,Trắng,M,25,103941,
3555,1778,Đen,L,108,124075,
3556,1778,Đen,M,77,123757,
3557,1779,Trắng,L,54,186599,
3558,1779,Trắng,L,67,184309,
3559,1780,Đen,M,129,246274,
3560,1780,Trắng,L,22,257717,
3561,1781,Đen,M,122,312716,
3562,1781,Đen,L,77,316379,
3563,1782,Đen,L,58,64037,
3564,1782,Đen,L,114,58372,
3565,1783,Trắng,L,131,149102,
3566,1783,Đen,M,145,157025,
3567,1784,Trắng,L,62,448306,
3568,1784,Đen,L,62,454917,
3569,1785,Trắng,M,109,106532,
3570,1785,Đen,M,139,108323,
3571,1786,Đen,M,33,117381,
3572,1786,Đen,L,74,123092,
3573,1787,Đen,M,43,190212,
3574,1787,Trắng,M,23,180922,
3575,1788,Trắng,M,74,246389,
3576,1788,Đen,L,52,256467,
3577,1789,Trắng,L,147,305422,
3578,1789,Đen,L,83,318819,
3579,1790,Trắng,M,87,50657,
3580,1790,Trắng,M,37,50312,
3581,1791,Đen,L,137,154465,
3582,1791,Trắng,M,49,153380,
3583,1792,Trắng,L,133,447083,
3584,1792,Trắng,M,30,459629,
3585,1793,Trắng,M,121,100229,
3586,1793,Trắng,M,146,95216,
3587,1794,Đen,M,105,117527,
3588,1794,Trắng,M,76,121422,
3589,1795,Trắng,L,45,180210,
3590,1795,Đen,M,90,192948,
3591,1796,Trắng,M,118,257931,
3592,1796,Trắng,M,41,253419,
3593,1797,Trắng,M,118,311663,
3594,1797,Trắng,M,28,319380,
3595,1798,Đen,L,38,57540,
3596,1798,Đen,L,80,59538,
3597,1799,Đen,L,87,149090,
3598,1799,Đen,L,71,158895,
3599,1800,Trắng,L,131,458502,
3600,1800,Đen,L,36,459227,
3601,1801,Trắng,M,79,103361,
3602,1801,Đen,L,118,107458,
3603,1802,Đen,L,107,128692,
3604,1802,Trắng,L,134,116536,
3605,1803,Trắng,M,54,192147,
3606,1803,Trắng,M,31,180344,
3607,1804,Đen,L,78,245620,
3608,1804,Đen,L,132,259613,
3609,1805,Trắng,M,127,311879,
3610,1805,Trắng,L,22,314898,
3611,1806,Trắng,L,60,62963,
3612,1806,Đen,M,105,57874,
3613,1807,Đen,M,29,156277,
3614,1807,Đen,M,100,152899,
3615,1808,Đen,L,44,451662,
3616,1808,Đen,L,75,446763,
3617,1809,Trắng,L,40,101056,
3618,1809,Trắng,L,25,98021,
3619,1810,Trắng,M,62,124585,
3620,1810,Trắng,L,60,116657,
3621,1811,Đen,L,69,194336,
3622,1811,Đen,L,91,188879,
3623,1812,Đen,L,92,256584,
3624,1812,Trắng,M,50,247810,
3625,1813,Trắng,M,135,319467,
3626,1813,Đen,L,80,318926,
3627,1814,Đen,L,136,62679,
3628,1814,Trắng,L,55,53225,
3629,1815,Trắng,L,115,149421,
3630,1815,Đen,M,80,153714,
3631,1816,Trắng,L,43,453659,
3632,1816,Trắng,M,110,446594,
3633,1817,Trắng,M,64,106269,
3634,1817,Trắng,M,109,95312,
3635,1818,Đen,L,64,129125,
3636,1818,Trắng,L,143,122422,
3637,1819,Trắng,L,98,194750,
3638,1819,Đen,M,32,180460,
3639,1820,Đen,L,107,245066,
3640,1820,Trắng,M,45,257351,
3641,1821,Trắng,M,142,307780,
3642,1821,Đen,L,38,306002,
3643,1822,Đen,M,123,51193,
3644,1822,Trắng,M,119,57165,
3645,1823,Trắng,L,56,148975,
3646,1823,Trắng,L,132,146285,
3647,1824,Trắng,L,67,446564,
3648,1824,Đen,M,114,445938,
3649,1825,Đen,L,49,104517,
3650,1825,Trắng,L,42,99231,
3651,1826,Trắng,L,61,124177,
3652,1826,Trắng,L,71,123781,
3653,1827,Đen,L,22,189109,
3654,1827,Đen,L,95,181011,
3655,1828,Đen,L,108,256424,
3656,1828,Trắng,L,47,252054,
3657,1829,Đen,M,21,307570,
3658,1829,Trắng,M,143,316939,
3659,1830,Trắng,M,60,59332,
3660,1830,Đen,M,93,62076,
3661,1831,Trắng,L,78,158847,
3662,1831,Trắng,M,96,159943,
3663,1832,Đen,M,62,449392,
3664,1832,Trắng,M,147,450111,
3665,1833,Đen,L,95,106760,
3666,1833,Đen,L,99,100200,
3667,1834,Trắng,L,117,121610,
3668,1834,Trắng,L,86,129853,
3669,1835,Trắng,M,114,182346,
3670,1835,Đen,M,40,193957,
3671,1836,Đen,M,38,253021,
3672,1836,Đen,L,41,252759,
3673,1837,Đen,L,111,309339,
3674,1837,Trắng,M,148,306888,
3675,1838,Đen,L,113,54015,
3676,1838,Đen,M,132,50134,
3677,1839,Trắng,L,77,145289,
3678,1839,Đen,L,128,145055,
3679,1840,Đen,L,143,449476,
3680,1840,Đen,M,49,447881,
3681,1841,Trắng,M,56,104315,
3682,1841,Đen,M,123,97830,
3683,1842,Đen,M,22,124283,
3684,1842,Trắng,L,141,120902,
3685,1843,Trắng,M,59,188760,
3686,1843,Đen,L,33,182947,
3687,1844,Đen,M,95,245561,
3688,1844,Trắng,M,71,256216,
3689,1845,Đen,L,77,312866,
3690,1845,Trắng,L,53,310626,
3691,1846,Trắng,L,38,60635,
3692,1846,Trắng,L,66,58493,
3693,1847,Trắng,L,86,145936,
3694,1847,Trắng,M,76,153664,
3695,1848,Đen,L,85,447936,
3696,1848,Trắng,L,22,455921,
3697,1849,Trắng,M,136,107109,
3698,1849,Đen,M,23,107926,
3699,1850,Trắng,M,148,120931,
3700,1850,Trắng,L,125,129654,
3701,1851,Trắng,L,41,182793,
3702,1851,Trắng,M,67,180818,
3703,1852,Trắng,L,55,250568,
3704,1852,Trắng,L,144,245331,
3705,1853,Trắng,M,117,315976,
3706,1853,Trắng,M,136,309887,
3707,1854,Trắng,M,100,55574,
3708,1854,Trắng,M,91,55962,
3709,1855,Trắng,L,122,148976,
3710,1855,Trắng,L,72,156110,
3711,1856,Trắng,M,42,451450,
3712,1856,Trắng,L,88,455233,
3713,1857,Trắng,L,105,104926,
3714,1857,Đen,L,90,103377,
3715,1858,Đen,M,58,126863,
3716,1858,Đen,M,139,124384,
3717,1859,Trắng,L,28,194510,
3718,1859,Đen,L,97,186473,
3719,1860,Đen,L,121,256415,
3720,1860,Trắng,L,43,256372,
3721,1861,Đen,L,26,317236,
3722,1861,Đen,L,55,318991,
3723,1862,Trắng,M,101,56563,
3724,1862,Trắng,L,107,53967,
3725,1863,Trắng,M,83,158724,
3726,1863,Đen,M,38,145653,
3727,1864,Trắng,L,54,445355,
3728,1864,Trắng,L,148,445998,
3729,1865,Đen,M,130,104881,
3730,1865,Đen,L,127,101576,
3731,1866,Đen,L,58,126700,
3732,1866,Trắng,L,140,125310,
3733,1867,Trắng,L,69,193032,
3734,1867,Đen,M,49,184952,
3735,1868,Trắng,L,74,259268,
3736,1868,Đen,M,118,257557,
3737,1869,Đen,M,128,306768,
3738,1869,Trắng,L,78,308826,
3739,1870,Đen,M,98,57758,
3740,1870,Đen,M,27,60487,
3741,1871,Đen,M,124,155101,
3742,1871,Trắng,L,75,159088,
3743,1872,Trắng,L,99,458603,
3744,1872,Đen,M,115,447183,
3745,1873,Trắng,M,21,98631,
3746,1873,Đen,L,144,107724,
3747,1874,Trắng,M,130,123007,
3748,1874,Trắng,M,33,120387,
3749,1875,Đen,M,63,183300,
3750,1875,Trắng,M,149,181822,
3751,1876,Trắng,L,76,253200,
3752,1876,Trắng,M,121,248080,
3753,1877,Trắng,L,45,312753,
3754,1877,Đen,L,81,316188,
3755,1878,Đen,M,60,64702,
3756,1878,Đen,L,95,51646,
3757,1879,Trắng,M,37,147386,
3758,1879,Đen,L,127,151945,
3759,1880,Trắng,M,28,447289,
3760,1880,Đen,L,97,457794,
3761,1881,Đen,M,130,108476,
3762,1881,Trắng,L,27,103192,
3763,1882,Trắng,L,120,120460,
3764,1882,Trắng,M,98,120312,
3765,1883,Trắng,M,39,193561,
3766,1883,Đen,M,33,181431,
3767,1884,Đen,M,119,250680,
3768,1884,Đen,M,83,251725,
3769,1885,Đen,M,100,309837,
3770,1885,Đen,M,40,311188,
3771,1886,Trắng,L,109,51424,
3772,1886,Trắng,M,78,53332,
3773,1887,Đen,L,141,147338,
3774,1887,Đen,M,32,147107,
3775,1888,Đen,M,61,449831,
3776,1888,Trắng,M,82,455632,
3777,1889,Trắng,L,88,108730,
3778,1889,Đen,M,91,100083,
3779,1890,Trắng,M,55,121960,
3780,1890,Trắng,L,98,120721,
3781,1891,Đen,M,22,188695,
3782,1891,Đen,M,86,182452,
3783,1892,Đen,M,22,251470,
3784,1892,Đen,L,141,259330,
3785,1893,Trắng,M,83,308778,
3786,1893,Trắng,M,63,306100,
3787,1894,Đen,M,102,50327,
3788,1894,Trắng,L,86,64486,
3789,1895,Trắng,L,25,151147,
3790,1895,Trắng,M,96,158720,
3791,1896,Trắng,L,58,453331,
3792,1896,Trắng,L,44,459900,
3793,1897,Đen,L,73,95618,
3794,1897,Trắng,M,112,95172,
3795,1898,Đen,M,127,119767,
3796,1898,Trắng,M,98,117516,
3797,1899,Đen,M,28,182870,
3798,1899,Đen,M,139,181233,
3799,1900,Trắng,M,129,247112,
3800,1900,Đen,L,50,255956,
3801,1901,Trắng,M,128,306582,
3802,1901,Trắng,L,140,307254,
3803,1902,Trắng,L,129,54323,
3804,1902,Trắng,M,49,61206,
3805,1903,Đen,L,120,159742,
3806,1903,Trắng,M,28,146150,
3807,1904,Trắng,L,140,449112,
3808,1904,Trắng,M,76,457067,
3809,1905,Đen,M,30,95499,
3810,1905,Trắng,M,48,98002,
3811,1906,Đen,M,117,115243,
3812,1906,Trắng,M,113,127566,
3813,1907,Trắng,M,135,188302,
3814,1907,Trắng,L,148,188461,
3815,1908,Đen,L,130,257056,
3816,1908,Trắng,L,55,258412,
3817,1909,Trắng,M,69,308854,
3818,1909,Đen,L,119,316817,
3819,1910,Trắng,L,74,64205,
3820,1910,Trắng,L,130,63994,
3821,1911,Đen,L,97,156327,
3822,1911,Trắng,M,91,154461,
3823,1912,Trắng,L,120,446449,
3824,1912,Trắng,M,21,447669,
3825,1913,Đen,M,142,102948,
3826,1913,Trắng,M,130,98512,
3827,1914,Trắng,M,80,122061,
3828,1914,Trắng,L,118,127624,
3829,1915,Đen,M,59,183616,
3830,1915,Trắng,L,36,180757,
3831,1916,Trắng,L,21,256124,
3832,1916,Đen,L,37,247317,
3833,1917,Trắng,L,67,316610,
3834,1917,Đen,M,64,315811,
3835,1918,Trắng,M,144,54177,
3836,1918,Trắng,M,120,63820,
3837,1919,Trắng,L,124,154680,
3838,1919,Đen,M,62,147538,
3839,1920,Trắng,M,149,453289,
3840,1920,Đen,M,22,456946,
3841,1921,Đen,M,105,96875,
3842,1921,Đen,L,70,101460,
3843,1922,Trắng,L,63,129694,
3844,1922,Trắng,M,23,125622,
3845,1923,Trắng,M,49,188084,
3846,1923,Trắng,L,56,180489,
3847,1924,Đen,M,108,252413,
3848,1924,Đen,L,47,249476,
3849,1925,Trắng,L,39,314643,
3850,1925,Trắng,M,144,311095,
3851,1926,Đen,M,136,64558,
3852,1926,Đen,M,66,53828,
3853,1927,Đen,L,141,146276,
3854,1927,Đen,L,148,153661,
3855,1928,Trắng,M,58,459028,
3856,1928,Đen,L,71,450853,
3857,1929,Đen,L,89,97072,
3858,1929,Trắng,L,23,96453,
3859,1930,Đen,M,97,118280,
3860,1930,Đen,L,52,124152,
3861,1931,Trắng,L,64,183605,
3862,1931,Đen,L,47,191059,
3863,1932,Đen,M,123,249791,
3864,1932,Đen,M,107,253250,
3865,1933,Đen,M,112,309787,
3866,1933,Trắng,M,42,317885,
3867,1934,Trắng,L,53,64047,
3868,1934,Trắng,L,134,51058,
3869,1935,Đen,L,88,151981,
3870,1935,Đen,L,51,147684,
3871,1936,Trắng,L,73,455865,
3872,1936,Trắng,L,54,459262,
3873,1937,Trắng,L,96,107089,
3874,1937,Trắng,L,136,95744,
3875,1938,Đen,L,81,118202,
3876,1938,Đen,L,47,125591,
3877,1939,Trắng,L,118,194277,
3878,1939,Trắng,M,129,182113,
3879,1940,Trắng,M,33,246737,
3880,1940,Trắng,M,96,251863,
3881,1941,Trắng,L,137,308147,
3882,1941,Trắng,M,109,308134,
3883,1942,Đen,L,108,59319,
3884,1942,Đen,M,90,60819,
3885,1943,Đen,M,98,158642,
3886,1943,Đen,L,46,157314,
3887,1944,Đen,M,54,452467,
3888,1944,Trắng,M,116,458786,
3889,1945,Trắng,L,56,105921,
3890,1945,Đen,M,93,103718,
3891,1946,Trắng,M,79,122329,
3892,1946,Đen,L,59,122072,
3893,1947,Đen,L,68,194030,
3894,1947,Đen,M,61,185335,
3895,1948,Đen,L,55,254245,
3896,1948,Đen,M,110,252444,
3897,1949,Trắng,L,32,310069,
3898,1949,Đen,L,69,316385,
3899,1950,Đen,L,150,50864,
3900,1950,Trắng,M,116,50591,
3901,1951,Trắng,M,85,147450,
3902,1951,Đen,M,54,151016,
3903,1952,Đen,M,96,454590,
3904,1952,Trắng,M,89,453681,
3905,1953,Trắng,M,139,97940,
3906,1953,Đen,L,97,96321,
3907,1954,Đen,M,60,119049,
3908,1954,Đen,M,51,125234,
3909,1955,Trắng,M,93,193298,
3910,1955,Đen,M,122,180944,
3911,1956,Đen,L,89,255546,
3912,1956,Trắng,L,61,248258,
3913,1957,Trắng,L,27,312336,
3914,1957,Đen,L,115,315247,
3915,1958,Trắng,M,72,60599,
3916,1958,Đen,L,73,64165,
3917,1959,Đen,M,56,158929,
3918,1959,Đen,M,47,145133,
3919,1960,Trắng,L,62,453605,
3920,1960,Đen,L,58,453098,
3921,1961,Đen,M,127,104208,
3922,1961,Đen,L,29,106664,
3923,1962,Trắng,M,139,122883,
3924,1962,Đen,L,139,129813,
3925,1963,Trắng,L,86,186491,
3926,1963,Đen,L,123,191215,
3927,1964,Trắng,M,45,252588,
3928,1964,Trắng,M,92,247442,
3929,1965,Trắng,M,29,316032,
3930,1965,Đen,M,67,310995,
3931,1966,Đen,M,124,57340,
3932,1966,Đen,L,145,56782,
3933,1967,Trắng,L,142,146396,
3934,1967,Đen,M,21,150712,
3935,1968,Đen,M,133,455760,
3936,1968,Đen,M,25,453258,
3937,1969,Đen,M,42,104040,
3938,1969,Đen,M,102,107563,
3939,1970,Trắng,M,138,122269,
3940,1970,Trắng,M,116,116007,
3941,1971,Trắng,L,75,193753,
3942,1971,Trắng,L,35,187180,
3943,1972,Đen,L,103,251884,
3944,1972,Trắng,L,96,254880,
3945,1973,Đen,L,73,308756,
3946,1973,Đen,M,147,309355,
3947,1974,Trắng,M,120,60502,
3948,1974,Trắng,L,150,54147,
3949,1975,Trắng,M,108,154000,
3950,1975,Đen,L,137,149913,
3951,1976,Trắng,L,56,445220,
3952,1976,Đen,L,145,449661,
3953,1977,Đen,L,100,103664,
3954,1977,Trắng,M,62,101442,
3955,1978,Đen,M,116,119126,
3956,1978,Đen,L,145,127338,
3957,1979,Trắng,M,84,188145,
3958,1979,Đen,M,29,181454,
3959,1980,Trắng,L,43,257949,
3960,1980,Đen,M,91,250738,
3961,1981,Đen,L,55,315992,
3962,1981,Trắng,M,53,315803,
3963,1982,Đen,L,87,51017,
3964,1982,Đen,M,124,51374,
3965,1983,Trắng,L,52,154014,
3966,1983,Đen,L,119,152636,
3967,1984,Trắng,L,48,447098,
3968,1984,Đen,L,40,448821,
3969,1985,Đen,L,72,96285,
3970,1985,Trắng,L,53,104928,
3971,1986,Trắng,M,140,128604,
3972,1986,Đen,M,149,121628,
3973,1987,Đen,L,114,187898,
3974,1987,Đen,L,112,186284,
3975,1988,Trắng,M,36,257482,
3976,1988,Đen,L,51,258113,
3977,1989,Đen,M,107,312387,
3978,1989,Trắng,M,44,306878,
3979,1990,Đen,L,61,62670,
3980,1990,Đen,M,123,53971,
3981,1991,Trắng,L,86,152322,
3982,1991,Trắng,L,125,152684,
3983,1992,Trắng,L,141,456752,
3984,1992,Trắng,M,149,454085,
3985,1993,Trắng,L,36,103760,
3986,1993,Trắng,L,105,96949,
3987,1994,Trắng,L,25,123381,
3988,1994,Trắng,L,103,118660,
3989,1995,Trắng,M,92,194962,
3990,1995,Trắng,M,48,184007,
3991,1996,Đen,L,87,258997,
3992,1996,Đen,L,148,259783,
3993,1997,Trắng,L,50,319214,
3994,1997,Trắng,M,31,311600,
3995,1998,Trắng,L,122,59864,
3996,1998,Đen,L,36,62892,
3997,1999,Trắng,L,90,155307,
3998,1999,Trắng,L,97,148514,
3999,2000,Trắng,M,64,450658,
4000,2000,Trắng,L,111,457272,
4001,2001,Đen,L,20,104638,
4002,2001,Đen,L,55,103280,
4003,2002,Trắng,M,64,115484,
4004,2002,Đen,L,131,125770,
4005,2003,Trắng,M,65,190941,
4006,2003,Trắng,M,143,181914,
4007,2004,Trắng,L,32,254178,
4008,2004,Trắng,M,66,254545,
4009,2005,Đen,M,125,310759,
4010,2005,Trắng,M,149,317390,
4011,2006,Đen,L,51,55429,
4012,2006,Trắng,M,52,52787,
4013,2007,Đen,M,81,152228,
4014,2007,Trắng,M,107,159547,
4015,2008,Trắng,L,35,449283,
4016,2008,Đen,M,85,458667,
4017,2009,Trắng,M,105,105953,
4018,2009,Đen,L,74,107641,
4019,2010,Trắng,M,31,118681,
4020,2010,Trắng,M,137,120846,
4021,2011,Trắng,M,66,187770,
4022,2011,Trắng,L,34,182284,
4023,2012,Trắng,L,91,248671,
4024,2012,Trắng,L,32,252677,
4025,2013,Trắng,L,145,317356,
4026,2013,Đen,M,76,307315,
4027,2014,Trắng,M,43,55239,
4028,2014,Đen,M,113,54746,
4029,2015,Trắng,M,98,150609,
4030,2015,Trắng,L,137,157880,
4031,2016,Đen,M,120,458533,
4032,2016,Đen,M,39,445228,
4033,2017,Đen,L,108,98666,
4034,2017,Đen,M,37,99734,
4035,2018,Trắng,M,40,126639,
4036,2018,Trắng,L,73,120432,
4037,2019,Trắng,L,24,194382,
4038,2019,Đen,M,82,180153,
4039,2020,Đen,M,72,252845,
4040,2020,Trắng,M,150,247789,
4041,2021,Đen,M,33,312852,
4042,2021,Trắng,L,101,312630,
4043,2022,Trắng,M,23,52990,
4044,2022,Đen,L,91,62323,
4045,2023,Đen,M,119,151037,
4046,2023,Trắng,L,102,154130,
4047,2024,Trắng,M,101,458675,
4048,2024,Trắng,L,85,447081,
4049,2025,Đen,M,107,101798,
4050,2025,Trắng,M,91,103504,
4051,2026,Đen,M,121,122639,
4052,2026,Trắng,L,30,127904,
4053,2027,Trắng,L,98,192168,
4054,2027,Trắng,L,50,185203,
4055,2028,Đen,M,21,251456,
4056,2028,Trắng,L,71,257281,
4057,2029,Trắng,L,20,319554,
4058,2029,Trắng,M,125,312301,
4059,2030,Đen,L,59,55147,
4060,2030,Đen,L,141,61062,
4061,2031,Trắng,M,77,147013,
4062,2031,Trắng,L,53,145285,
4063,2032,Trắng,M,111,453614,
4064,2032,Đen,M,82,447846,
4065,2033,Đen,L,37,102960,
4066,2033,Đen,L,48,108861,
4067,2034,Trắng,M,118,126721,
4068,2034,Trắng,M,121,126436,
4069,2035,Đen,M,48,184638,
4070,2035,Đen,M,47,180897,
4071,2036,Đen,L,24,250099,
4072,2036,Đen,M,61,254665,
4073,2037,Đen,L,108,318611,
4074,2037,Đen,L,40,306223,
4075,2038,Đen,M,91,54514,
4076,2038,Đen,L,136,54845,
4077,2039,Trắng,M,61,159745,
4078,2039,Trắng,M,105,157143,
4079,2040,Trắng,L,136,458442,
4080,2040,Đen,M,56,456831,
4081,2041,Đen,M,89,104610,
4082,2041,Đen,L,102,99601,
4083,2042,Trắng,L,49,124941,
4084,2042,Đen,L,91,122919,
4085,2043,Đen,M,117,193879,
4086,2043,Đen,M,22,184221,
4087,2044,Trắng,M,40,255288,
4088,2044,Trắng,L,135,254274,
4089,2045,Đen,L,131,312280,
4090,2045,Đen,L,142,311063,
4091,2046,Trắng,L,143,50869,
4092,2046,Trắng,M,35,54871,
4093,2047,Trắng,M,146,150482,
4094,2047,Trắng,M,148,157939,
4095,2048,Đen,L,60,453830,
4096,2048,Trắng,L,57,451958,
4097,2049,Trắng,L,44,101003,
4098,2049,Trắng,M,101,95246,
4099,2050,Trắng,L,78,120658,
4100,2050,Đen,M,80,119449,
4101,2051,Đen,L,106,193536,
4102,2051,Trắng,L,138,189329,
4103,2052,Đen,L,41,245031,
4104,2052,Trắng,L,53,251897,
4105,2053,Trắng,M,142,311484,
4106,2053,Đen,L,39,319867,
4107,2054,Đen,M,88,53647,
4108,2054,Đen,L,92,63381,
4109,2055,Trắng,L,22,158402,
4110,2055,Đen,M,90,148560,
4111,2056,Trắng,M,77,450325,
4112,2056,Trắng,L,113,448116,
4113,2057,Trắng,L,65,103027,
4114,2057,Đen,M,133,105232,
4115,2058,Đen,L,74,126018,
4116,2058,Đen,M,76,120513,
4117,2059,Đen,M,71,188693,
4118,2059,Đen,M,132,191862,
4119,2060,Đen,M,49,250427,
4120,2060,Trắng,M,24,250786,
4121,2061,Đen,M,92,316970,
4122,2061,Trắng,L,20,318064,
4123,2062,Trắng,M,145,55281,
4124,2062,Trắng,L,124,59896,
4125,2063,Trắng,M,143,146955,
4126,2063,Đen,M,72,146174,
4127,2064,Đen,M,102,447424,
4128,2064,Đen,L,132,447031,
4129,2065,Trắng,M,69,101185,
4130,2065,Đen,L,141,96442,
4131,2066,Trắng,M,58,120255,
4132,2066,Trắng,L,88,116755,
4133,2067,Trắng,L,110,190491,
4134,2067,Đen,L,23,190328,
4135,2068,Trắng,L,52,247998,
4136,2068,Đen,L,109,256511,
4137,2069,Trắng,L,67,308965,
4138,2069,Đen,L,55,311870,
4139,2070,Trắng,L,103,60644,
4140,2070,Trắng,L,79,52027,
4141,2071,Đen,M,115,148757,
4142,2071,Trắng,L,87,157714,
4143,2072,Trắng,M,36,458410,
4144,2072,Đen,L,98,446448,
4145,2073,Trắng,L,99,106276,
4146,2073,Trắng,L,72,108430,
4147,2074,Trắng,M,25,119331,
4148,2074,Trắng,M,49,121216,
4149,2075,Trắng,L,105,189850,
4150,2075,Đen,L,76,189414,
4151,2076,Đen,M,111,249208,
4152,2076,Trắng,L,39,258361,
